"","target_id","gene","ctenidia","gonad","heart","juvenile","larvae","identifiers","gene_id.x","gene_name.x","annotation","alt_annotation","goterms","accessions","gene_id.y","gene_name.y","gene_description","alt_gene_description","all_GO_ids","BP_GO_ids","CC_GO_ids","MF_GO_ids","GOslim","Term"
"790","PGEN_.00g135550","PGEN_.00g135550",0,0,0,0.028939,0,"P98164;O00711;Q16215","4036","LRP2","Low-density lipoprotein receptor-related protein 2","Megalin","GO:0016324;GO:0030424;GO:0031526;GO:0030669;GO:0005905;GO:0030425;GO:0005783;GO:0031904;GO:0009897;GO:0070062;GO:0005794;GO:0016021;GO:0005765;GO:0005764;GO:0005886;GO:0043235;GO:0005509;GO:0038024;GO:0051087;GO:0042562;GO:0031994;GO:0005041;GO:0140318;GO:0017124;GO:0097242;GO:0035904;GO:0008283;GO:0071363;GO:0060982;GO:0006897;GO:1904447;GO:0030900;GO:0001822;GO:0006629;GO:0008584;GO:0030001;GO:0043066;GO:0030514;GO:0001843;GO:0140058;GO:0003148;GO:1905167;GO:0050769;GO:0070447;GO:0051897;GO:0015031;GO:0061156;GO:0006898;GO:0044321;GO:0001523;GO:0003139;GO:0007605;GO:0045056;GO:0150104;GO:0060068;GO:0003223;GO:0003281;GO:0042359","P98164;O00711;Q16215",4036,"LRP2","Low-density lipoprotein receptor-related protein 2","Megalin","GO:0016324;GO:0030424;GO:0031526;GO:0030669;GO:0005905;GO:0030425;GO:0005783;GO:0031904;GO:0009897;GO:0070062;GO:0005794;GO:0016021;GO:0005765;GO:0005764;GO:0005886;GO:0043235;GO:0005509;GO:0038024;GO:0051087;GO:0042562;GO:0031994;GO:0005041;GO:0140318;GO:0017124;GO:0097242;GO:0035904;GO:0008283;GO:0071363;GO:0060982;GO:0006897;GO:1904447;GO:0030900;GO:0001822;GO:0006629;GO:0008584;GO:0030001;GO:0043066;GO:0030514;GO:0001843;GO:0140058;GO:0003148;GO:1905167;GO:0050769;GO:0070447;GO:0051897;GO:0015031;GO:0061156;GO:0006898;GO:0044321;GO:0001523;GO:0003139;GO:0007605;GO:0045056;GO:0150104;GO:0060068;GO:0003223;GO:0003281;GO:0042359","GO:0097242;GO:0035904;GO:0008283;GO:0071363;GO:0060982;GO:0006897;GO:1904447;GO:0030900;GO:0001822;GO:0006629;GO:0008584;GO:0030001;GO:0043066;GO:0030514;GO:0001843;GO:0140058;GO:0003148;GO:1905167;GO:0050769;GO:0070447;GO:0051897;GO:0015031;GO:0061156;GO:0006898;GO:0044321;GO:0001523;GO:0003139;GO:0007605;GO:0045056;GO:0150104;GO:0060068;GO:0003223;GO:0003281;GO:0042359","GO:0016324;GO:0030424;GO:0031526;GO:0030669;GO:0005905;GO:0030425;GO:0005783;GO:0031904;GO:0009897;GO:0070062;GO:0005794;GO:0016021;GO:0005765;GO:0005764;GO:0005886;GO:0043235","GO:0005509;GO:0038024;GO:0051087;GO:0042562;GO:0031994;GO:0005041;GO:0140318;GO:0017124","GO:0048856;GO:0048856;GO:0016192;GO:0055085;GO:0048856;GO:0048856;GO:0022414;GO:0048856;GO:0012501;GO:0023052;GO:0048856;GO:0030154;GO:0048856;GO:0048856;GO:0030163;GO:0030154;GO:0048856;GO:0030154;GO:0048856;GO:0023052;GO:0048856;GO:0016192;GO:0006629;GO:0048856;GO:0050877;GO:0016192;GO:0003013;GO:0022414;GO:0048856;GO:0048856;GO:0048856;GO:0006629;GO:0006766","anatomical structure development;anatomical structure development;vesicle-mediated transport;transmembrane transport;anatomical structure development;anatomical structure development;reproductive process;anatomical structure development;programmed cell death;signaling;anatomical structure development;cell differentiation;anatomical structure development;anatomical structure development;protein catabolic process;cell differentiation;anatomical structure development;cell differentiation;anatomical structure development;signaling;anatomical structure development;vesicle-mediated transport;lipid metabolic process;anatomical structure development;nervous system process;vesicle-mediated transport;circulatory system process;reproductive process;anatomical structure development;anatomical structure development;anatomical structure development;lipid metabolic process;vitamin metabolic process"
"791","PGEN_.00g135560","PGEN_.00g135560",0,0,0,0.009297,0,"P12263;Q95243","397339","F8","Coagulation factor VIII","Procoagulant component","GO:0005615;GO:0005507;GO:0016491;GO:0006953;GO:0007596","P12263;Q95243",397339,"F8","Coagulation factor VIII","Procoagulant component","GO:0005615;GO:0005507;GO:0016491;GO:0006953;GO:0007596","GO:0006953;GO:0007596","GO:0005615","GO:0005507;GO:0016491","GO:0006954;GO:0042060","inflammatory response;wound healing"
"792","PGEN_.00g135680","PGEN_.00g135680",0,0,0,0.070745,0,"P00187;Q29526","100328937","CYP1A2","Cytochrome P450 1A2","Hydroperoxy icosatetraenoate dehydratase","GO:0005789;GO:0070330;GO:0101020;GO:0101021;GO:0020037;GO:0106256;GO:0005506;GO:0019369;GO:0008203;GO:0008210;GO:0042572","P00187;Q29526",100328937,"CYP1A2","Cytochrome P450 1A2","Hydroperoxy icosatetraenoate dehydratase","GO:0005789;GO:0070330;GO:0101020;GO:0101021;GO:0020037;GO:0106256;GO:0005506;GO:0019369;GO:0008203;GO:0008210;GO:0042572","GO:0019369;GO:0008203;GO:0008210;GO:0042572","GO:0005789","GO:0070330;GO:0101020;GO:0101021;GO:0020037;GO:0106256;GO:0005506","GO:0006629;GO:0006629;GO:0006629;GO:0006629","lipid metabolic process;lipid metabolic process;lipid metabolic process;lipid metabolic process"
"793","PGEN_.00g135690","PGEN_.00g135690",0,0,0,0.066961,0,"Q95328;Q29483","100034232","CYP17A1","Steroid 17-alpha-hydroxylase/1720 lyase","Steroid 17-alpha-monooxygenase","GO:0005789;GO:0047442;GO:0020037;GO:0005506;GO:0004508;GO:0006704;GO:0042446;GO:0042448;GO:0008202","Q95328;Q29483",100034232,"CYP17A1","Steroid 17-alpha-hydroxylase/1720 lyase","Steroid 17-alpha-monooxygenase","GO:0005789;GO:0047442;GO:0020037;GO:0005506;GO:0004508;GO:0006704;GO:0042446;GO:0042448;GO:0008202","GO:0006704;GO:0042446;GO:0042448;GO:0008202","GO:0005789","GO:0047442;GO:0020037;GO:0005506;GO:0004508","GO:0006629;GO:0006629;GO:0006629","lipid metabolic process;lipid metabolic process;lipid metabolic process"
"794","PGEN_.00g135880","PGEN_.00g135880",0,0,0,0.057037,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"795","PGEN_.00g135920","PGEN_.00g135920",0,0,0,0.016054,0,"O60290;A0AUL8","643641","ZNF862","Zinc finger protein 862","Abelson helper integration site 1 protein homolog","GO:0005634;GO:0046872;GO:0046983;GO:0006355","O60290;A0AUL8",643641,"ZNF862","Zinc finger protein 862","Abelson helper integration site 1 protein homolog","GO:0005634;GO:0046872;GO:0046983;GO:0006355","GO:0006355","GO:0005634","GO:0046872;GO:0046983","GO:0006351","DNA-templated transcription"
"796","PGEN_.00g136270","PGEN_.00g136270",0,0,0,0.267029,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"797","PGEN_.00g136320","PGEN_.00g136320",0,0,0,0.880672,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"798","PGEN_.00g136390","PGEN_.00g136390",0,0,0,0.041603,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"799","PGEN_.00g136440","PGEN_.00g136440",0,0,0,0.23215,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"800","PGEN_.00g136760","PGEN_.00g136760",0,0,0,0.307011,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"801","PGEN_.00g137030","PGEN_.00g137030",0,0,0,0.067991,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"802","PGEN_.00g137080","PGEN_.00g137080",0,0,0,0.082553,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"803","PGEN_.00g137100","PGEN_.00g137100",0,0,0,0.067309,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"804","PGEN_.00g137150","PGEN_.00g137150",0,0,0,0.411432,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"805","PGEN_.00g137160","PGEN_.00g137160",0,0,0,0.120363,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"806","PGEN_.00g137310","PGEN_.00g137310",0,0,0,0.031818,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"807","PGEN_.00g137350","PGEN_.00g137350",0,0,0,0.137536,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"808","PGEN_.00g137500","PGEN_.00g137500",0,0,0,0.433679,0,"H2A0M0","","","Asparagine-rich protein","Prism uncharacterized shell protein 1","GO:0005576","H2A0M0",NA,"","Asparagine-rich protein","Prism uncharacterized shell protein 1","GO:0005576","","GO:0005576","",NA,NA
"809","PGEN_.00g137540","PGEN_.00g137540",0,0,0,0.111539,0,"Q9BVR0","","HERC2P3","Putative HERC2-like protein 3","Myoglobin","GO:0046872;GO:0004842","Q9BVR0",NA,"HERC2P3","Putative HERC2-like protein 3","Myoglobin","GO:0046872;GO:0004842","","","GO:0046872;GO:0004842",NA,NA
"810","PGEN_.00g137760","PGEN_.00g137760",0,0,0,0.066961,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"811","PGEN_.00g138410","PGEN_.00g138410",0,0,0,0.051088,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"812","PGEN_.00g138450","PGEN_.00g138450",0,0,0,7.74125,0,"Q19673","172472","tyr-3","Putative tyrosinase-like protein tyr-3","Organic cation transporter-like 3","GO:0046872;GO:0004497","Q19673",172472,"tyr-3","Putative tyrosinase-like protein tyr-3","Organic cation transporter-like 3","GO:0046872;GO:0004497","","","GO:0046872;GO:0004497",NA,NA
"813","PGEN_.00g138570","PGEN_.00g138570",0,0,0,3.609125,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"814","PGEN_.00g138640","PGEN_.00g138640",0,0,0,0.310347,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"815","PGEN_.00g138790","PGEN_.00g138790",0,0,0,1.520434,0,"Q19673","172472","tyr-3","Putative tyrosinase-like protein tyr-3","Organic cation transporter-like 3","GO:0046872;GO:0004497","Q19673",172472,"tyr-3","Putative tyrosinase-like protein tyr-3","Organic cation transporter-like 3","GO:0046872;GO:0004497","","","GO:0046872;GO:0004497",NA,NA
"816","PGEN_.00g138920","PGEN_.00g138920",0,0,0,0.097668,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"817","PGEN_.00g138950","PGEN_.00g138950",0,0,0,0.013551,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"818","PGEN_.00g138970","PGEN_.00g138970",0,0,0,0.267874,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"819","PGEN_.00g139030","PGEN_.00g139030",0,0,0,0.028481,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"820","PGEN_.00g139040","PGEN_.00g139040",0,0,0,0.107051,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"821","PGEN_.00g139120","PGEN_.00g139120",0,0,0,0.13993,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"822","PGEN_.00g139300","PGEN_.00g139300",0,0,0,0.04458,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"823","PGEN_.00g139790","PGEN_.00g139790",0,0,0,0.172728,0,"P31907","64026682","hoxX","Hydrogenase maturation factor HoxX","Trans-caffeoyl-CoA 3-O-methyltransferase","GO:0016742;GO:0009058","P31907",64026682,"hoxX","Hydrogenase maturation factor HoxX","Trans-caffeoyl-CoA 3-O-methyltransferase","GO:0016742;GO:0009058","GO:0009058","","GO:0016742",NA,NA
"824","PGEN_.00g139880","PGEN_.00g139880",0,0,0,0.23558,0,"P55083;A8KAJ1;A8MVM2;B4E317;Q6P680","4239","MFAP4","Microfibril-associated glycoprotein 4","Rab-like protein 5","GO:0062023;GO:0071953;GO:0005576;GO:0005615;GO:0001527;GO:0003823;GO:0097367;GO:0005102;GO:0007155;GO:0071493;GO:0001867;GO:0048251;GO:0010712;GO:0097435;GO:0009650","P55083;A8KAJ1;A8MVM2;B4E317;Q6P680",4239,"MFAP4","Microfibril-associated glycoprotein 4","Rab-like protein 5","GO:0062023;GO:0071953;GO:0005576;GO:0005615;GO:0001527;GO:0003823;GO:0097367;GO:0005102;GO:0007155;GO:0071493;GO:0001867;GO:0048251;GO:0010712;GO:0097435;GO:0009650","GO:0007155;GO:0071493;GO:0001867;GO:0048251;GO:0010712;GO:0097435;GO:0009650","GO:0062023;GO:0071953;GO:0005576;GO:0005615;GO:0001527","GO:0003823;GO:0097367;GO:0005102","GO:0002376;GO:0098542;GO:0030198","immune system process;defense response to other organism;extracellular matrix organization"
"825","PGEN_.00g140210","PGEN_.00g140210",0,0,0,1.995382,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826","PGEN_.00g140590","PGEN_.00g140590",0,0,0,0.132844,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"827","PGEN_.00g140710","PGEN_.00g140710",0,0,0,0.04458,0,"Q29042","397316","FCN1","Ficolin-1","Ficolin-alpha","GO:0005581;GO:0062023;GO:0005615;GO:0005886;GO:0003823;GO:0030246;GO:0097367;GO:0046872;GO:0005102;GO:0001867","Q29042",397316,"FCN1","Ficolin-1","Ficolin-alpha","GO:0005581;GO:0062023;GO:0005615;GO:0005886;GO:0003823;GO:0030246;GO:0097367;GO:0046872;GO:0005102;GO:0001867","GO:0001867","GO:0005581;GO:0062023;GO:0005615;GO:0005886","GO:0003823;GO:0030246;GO:0097367;GO:0046872;GO:0005102","GO:0002376;GO:0098542","immune system process;defense response to other organism"
"828","PGEN_.00g140740","PGEN_.00g140740",0,0,0,0.151393,0,"A8TX70;A9J6L2;A9J6L4;A9J6L6;A9J6L7;A9J6M0;A9J6M1;A9J6M2;B5MEA7Q6ZW26;Q8NA36","256076","COL6A5","Collagen alpha-5(VI) chain","von Willebrand factor A domain-containing protein 4","GO:0005581;GO:0062023;GO:0005576;GO:0030020;GO:0007155;GO:0030198","A8TX70;A9J6L2;A9J6L4;A9J6L6;A9J6L7;A9J6M0;A9J6M1;A9J6M2;B5MEA7Q6ZW26;Q8NA36",256076,"COL6A5","Collagen alpha-5(VI) chain","von Willebrand factor A domain-containing protein 4","GO:0005581;GO:0062023;GO:0005576;GO:0030020;GO:0007155;GO:0030198","GO:0007155;GO:0030198","GO:0005581;GO:0062023;GO:0005576","GO:0030020",NA,NA
"829","PGEN_.00g140770","PGEN_.00g140770",0,0,0,0.936013,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"830","PGEN_.00g140820","PGEN_.00g140820",0,0,0,0.056334,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"831","PGEN_.00g140850","PGEN_.00g140850",0,0,0,0.077059,0,"P16273","","","Pathogen-related protein","RNA helicase-DEAD box protein 116","GO:0006952;GO:0009607","P16273",NA,"","Pathogen-related protein","RNA helicase-DEAD box protein 116","GO:0006952;GO:0009607","GO:0006952;GO:0009607","","",NA,NA
"832","PGEN_.00g140930","PGEN_.00g140930",0,0,0,0.070377,0,"P17871","2541582","tbp1","TATA-box-binding protein","Transcription initiation factor TFIID TBP subunit","GO:0005634;GO:0000120;GO:0005669;GO:0000126;GO:0140223;GO:0001181;GO:0000979;GO:0016251;GO:0000995;GO:0001006;GO:0006352;GO:0006361;GO:0006367;GO:0006384","P17871",2541582,"tbp1","TATA-box-binding protein","Transcription initiation factor TFIID TBP subunit","GO:0005634;GO:0000120;GO:0005669;GO:0000126;GO:0140223;GO:0001181;GO:0000979;GO:0016251;GO:0000995;GO:0001006;GO:0006352;GO:0006361;GO:0006367;GO:0006384","GO:0006352;GO:0006361;GO:0006367;GO:0006384","GO:0005634;GO:0000120;GO:0005669;GO:0000126","GO:0140223;GO:0001181;GO:0000979;GO:0016251;GO:0000995;GO:0001006","GO:0006351;GO:0006351;GO:0006351;GO:0006351","DNA-templated transcription;DNA-templated transcription;DNA-templated transcription;DNA-templated transcription"
"833","PGEN_.00g140950","PGEN_.00g140950",0,0,0,0.040768,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"834","PGEN_.00g141140","PGEN_.00g141140",0,0,0,0.233236,0,"Q9DC26","71706","Slc46a3","Solute carrier family 46 member 3","Hydrogen voltage-gated channel 1","GO:1905103;GO:0022857;GO:0034486","Q9DC26",71706,"Slc46a3","Solute carrier family 46 member 3","Hydrogen voltage-gated channel 1","GO:1905103;GO:0022857;GO:0034486","GO:0034486","GO:1905103","GO:0022857","GO:0055085","transmembrane transport"
"835","PGEN_.00g141160","PGEN_.00g141160",0,0,0,0.040768,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"836","PGEN_.00g141180","PGEN_.00g141180",0,0,0,1.017078,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"837","PGEN_.00g141280","PGEN_.00g141280",0,0,0,0.051226,0,"P16273","","","Pathogen-related protein","RNA helicase-DEAD box protein 116","GO:0006952;GO:0009607","P16273",NA,"","Pathogen-related protein","RNA helicase-DEAD box protein 116","GO:0006952;GO:0009607","GO:0006952;GO:0009607","","",NA,NA
"838","PGEN_.00g141360","PGEN_.00g141360",0,0,0,0.097429,0,"A8TX70;A9J6L2;A9J6L4;A9J6L6;A9J6L7;A9J6M0;A9J6M1;A9J6M2;B5MEA7Q6ZW26;Q8NA36","256076","COL6A5","Collagen alpha-5(VI) chain","von Willebrand factor A domain-containing protein 4","GO:0005581;GO:0062023;GO:0005576;GO:0030020;GO:0007155;GO:0030198","A8TX70;A9J6L2;A9J6L4;A9J6L6;A9J6L7;A9J6M0;A9J6M1;A9J6M2;B5MEA7Q6ZW26;Q8NA36",256076,"COL6A5","Collagen alpha-5(VI) chain","von Willebrand factor A domain-containing protein 4","GO:0005581;GO:0062023;GO:0005576;GO:0030020;GO:0007155;GO:0030198","GO:0007155;GO:0030198","GO:0005581;GO:0062023;GO:0005576","GO:0030020",NA,NA
"839","PGEN_.00g141370","PGEN_.00g141370",0,0,0,0.121764,0,"A8TX70;A9J6L2;A9J6L4;A9J6L6;A9J6L7;A9J6M0;A9J6M1;A9J6M2;B5MEA7Q6ZW26;Q8NA36","256076","COL6A5","Collagen alpha-5(VI) chain","von Willebrand factor A domain-containing protein 4","GO:0005581;GO:0062023;GO:0005576;GO:0030020;GO:0007155;GO:0030198","A8TX70;A9J6L2;A9J6L4;A9J6L6;A9J6L7;A9J6M0;A9J6M1;A9J6M2;B5MEA7Q6ZW26;Q8NA36",256076,"COL6A5","Collagen alpha-5(VI) chain","von Willebrand factor A domain-containing protein 4","GO:0005581;GO:0062023;GO:0005576;GO:0030020;GO:0007155;GO:0030198","GO:0007155;GO:0030198","GO:0005581;GO:0062023;GO:0005576","GO:0030020",NA,NA
"840","PGEN_.00g141700","PGEN_.00g141700",0,0,0,0.131794,0,"B3DM66","100170613","gpr161","G-protein coupled receptor 161","Ligand of ATE1 protein","GO:0060170;GO:0005929;GO:0016021;GO:0055037;GO:0004930;GO:0007189;GO:0007186;GO:1901621","B3DM66",100170613,"gpr161","G-protein coupled receptor 161","Ligand of ATE1 protein","GO:0060170;GO:0005929;GO:0016021;GO:0055037;GO:0004930;GO:0007189;GO:0007186;GO:1901621","GO:0007189;GO:0007186;GO:1901621","GO:0060170;GO:0005929;GO:0016021;GO:0055037","GO:0004930","GO:0023052;GO:0023052;GO:0023052;GO:0048856","signaling;signaling;signaling;anatomical structure development"
"841","PGEN_.00g141910","PGEN_.00g141910",0,0,0,0.036985,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"842","PGEN_.00g141970","PGEN_.00g141970",0,0,0,0.152161,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"843","PGEN_.00g142100","PGEN_.00g142100",0,0,0,0.026412,0,"Q96S79;B3KV31","91608","RASL10B","Ras-like protein family member 10B","Ras-related protein 17","GO:0005886;GO:0003925;GO:0005525;GO:0090277;GO:0003050","Q96S79;B3KV31",91608,"RASL10B","Ras-like protein family member 10B","Ras-related protein 17","GO:0005886;GO:0003925;GO:0005525;GO:0090277;GO:0003050","GO:0090277;GO:0003050","GO:0005886","GO:0003925;GO:0005525","GO:0023052;GO:0003013;GO:0050886","signaling;circulatory system process;endocrine process"
"844","PGEN_.00g142120","PGEN_.00g142120",0,0,0,3.085753,0,"Q6YHK3;A5YKK4;B2R948;B3KW25;Q0P6K7;Q5SYA8;Q5XUM7;Q5XUM9;Q6MZI7Q8N3A7;Q8N915;Q8TDJ2;Q8TDJ3","135228","CD109","CD109 antigen","CD109","GO:0031225;GO:0009986;GO:0005829;GO:0005576;GO:0005615;GO:0005886;GO:0031092;GO:0004867;GO:0050431;GO:0001942;GO:0010839;GO:0001933;GO:0030512;GO:0061045;GO:0072675;GO:0045616","Q6YHK3;A5YKK4;B2R948;B3KW25;Q0P6K7;Q5SYA8;Q5XUM7;Q5XUM9;Q6MZI7Q8N3A7;Q8N915;Q8TDJ2;Q8TDJ3",135228,"CD109","CD109 antigen","CD109","GO:0031225;GO:0009986;GO:0005829;GO:0005576;GO:0005615;GO:0005886;GO:0031092;GO:0004867;GO:0050431;GO:0001942;GO:0010839;GO:0001933;GO:0030512;GO:0061045;GO:0072675;GO:0045616","GO:0001942;GO:0010839;GO:0001933;GO:0030512;GO:0061045;GO:0072675;GO:0045616","GO:0031225;GO:0009986;GO:0005829;GO:0005576;GO:0005615;GO:0005886;GO:0031092","GO:0004867;GO:0050431","GO:0048856;GO:0023052;GO:0042060;GO:0002376;GO:0030154;GO:0048856;GO:0030154;GO:0048856","anatomical structure development;signaling;wound healing;immune system process;cell differentiation;anatomical structure development;cell differentiation;anatomical structure development"
"845","PGEN_.00g142610","PGEN_.00g142610",0,0,0,0.227625,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"846","PGEN_.00g142930","PGEN_.00g142930",0,0,0,0.116219,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"847","PGEN_.00g143030","PGEN_.00g143030",0,0,0,0.055208,0,"Q86YT5;B3KXR0;B7Z4P2;B7ZLB4;F8W7N2;Q6ZMG1","284111","SLC13A5","Solute carrier family 13 member 5","Sodium-dependent citrate transporter","GO:0005829;GO:0016021;GO:0005654;GO:0005886;GO:0015137;GO:0042802;GO:0005343;GO:0017153;GO:0015141;GO:0015742;GO:0098656;GO:0071285;GO:0015746;GO:0015741;GO:0015729;GO:0015744","Q86YT5;B3KXR0;B7Z4P2;B7ZLB4;F8W7N2;Q6ZMG1",284111,"SLC13A5","Solute carrier family 13 member 5","Sodium-dependent citrate transporter","GO:0005829;GO:0016021;GO:0005654;GO:0005886;GO:0015137;GO:0042802;GO:0005343;GO:0017153;GO:0015141;GO:0015742;GO:0098656;GO:0071285;GO:0015746;GO:0015741;GO:0015729;GO:0015744","GO:0015742;GO:0098656;GO:0071285;GO:0015746;GO:0015741;GO:0015729;GO:0015744","GO:0005829;GO:0016021;GO:0005654;GO:0005886","GO:0015137;GO:0042802;GO:0005343;GO:0017153;GO:0015141","GO:0055085","transmembrane transport"
"848","PGEN_.00g143050","PGEN_.00g143050",0,0,0,0.060789,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"849","PGEN_.00g143230","PGEN_.00g143230",0,0,0,0.009559,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"850","PGEN_.00g143280","PGEN_.00g143280",0,0,0,0.490596,0,"G4WAW9","","Selenom","Selenoprotein M","Translational activator GCN1","GO:0005783","G4WAW9",NA,"Selenom","Selenoprotein M","Translational activator GCN1","GO:0005783","","GO:0005783","",NA,NA
"851","PGEN_.00g144000","PGEN_.00g144000",0,0,0,0.181251,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"852","PGEN_.00g144180","PGEN_.00g144180",0,0,0,0.054301,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"853","PGEN_.00g144210","PGEN_.00g144210",0,0,0,0.32491,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"854","PGEN_.00g144220","PGEN_.00g144220",0,0,0,0.042746,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"855","PGEN_.00g144270","PGEN_.00g144270",0,0,0,0.219791,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"856","PGEN_.00g144480","PGEN_.00g144480",0,0,0,0.081293,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"857","PGEN_.00g144490","PGEN_.00g144490",0,0,0,0.104699,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"858","PGEN_.00g144550","PGEN_.00g144550",0,0,0,0.70747,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"859","PGEN_.00g144790","PGEN_.00g144790",0,0,0,0.077383,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"860","PGEN_.00g144980","PGEN_.00g144980",0,0,0,0.104904,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"861","PGEN_.00g145070","PGEN_.00g145070",0,0,0,0.770044,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"862","PGEN_.00g145120","PGEN_.00g145120",0,0,0,0.054354,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
